Year,Race,Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,Position,TrackStatus
2024,Spain,SAR,Williams,33.0,0 days 00:01:22.943000,MEDIUM,19.0,2.0,18.0,1
2024,Spain,SAR,Williams,34.0,0 days 00:01:25.825000,MEDIUM,20.0,2.0,19.0,1
2024,Spain,SAR,Williams,35.0,0 days 00:01:40.595000,HARD,1.0,3.0,20.0,1
2024,Spain,SAR,Williams,36.0,0 days 00:01:20.274000,HARD,2.0,3.0,20.0,1
2024,Spain,SAR,Williams,37.0,0 days 00:01:20.402000,HARD,3.0,3.0,20.0,1
2024,Spain,SAR,Williams,38.0,0 days 00:01:20.172000,HARD,4.0,3.0,20.0,1
2024,Spain,SAR,Williams,39.0,0 days 00:01:20.416000,HARD,5.0,3.0,20.0,1
2024,Spain,SAR,Williams,40.0,0 days 00:01:20.448000,HARD,6.0,3.0,20.0,1
2024,Spain,SAR,Williams,41.0,0 days 00:01:20.747000,HARD,7.0,3.0,20.0,1
2024,Spain,SAR,Williams,42.0,0 days 00:01:22.818000,HARD,8.0,3.0,20.0,1
2024,Spain,SAR,Williams,43.0,0 days 00:01:22.152000,HARD,9.0,3.0,20.0,1
2024,Spain,SAR,Williams,44.0,0 days 00:01:22.888000,HARD,10.0,3.0,20.0,1
2024,Spain,SAR,Williams,45.0,0 days 00:01:20.945000,HARD,11.0,3.0,19.0,1
2024,Spain,SAR,Williams,46.0,0 days 00:01:21.041000,HARD,12.0,3.0,19.0,1
2024,Spain,SAR,Williams,47.0,0 days 00:01:22.298000,HARD,13.0,3.0,19.0,1
2024,Spain,SAR,Williams,48.0,0 days 00:01:21.033000,HARD,14.0,3.0,19.0,1
2024,Spain,SAR,Williams,49.0,0 days 00:01:21.073000,HARD,15.0,3.0,19.0,1
2024,Spain,SAR,Williams,50.0,0 days 00:01:20.983000,HARD,16.0,3.0,19.0,1
2024,Spain,SAR,Williams,51.0,0 days 00:01:21.939000,HARD,17.0,3.0,19.0,1
2024,Spain,SAR,Williams,52.0,0 days 00:01:21.025000,HARD,18.0,3.0,19.0,1
2024,Spain,SAR,Williams,53.0,0 days 00:01:21.083000,HARD,19.0,3.0,19.0,1
2024,Spain,SAR,Williams,54.0,0 days 00:01:21.199000,HARD,20.0,3.0,19.0,1
2024,Spain,SAR,Williams,55.0,0 days 00:01:21.966000,HARD,21.0,3.0,20.0,1
2024,Spain,SAR,Williams,56.0,0 days 00:01:22.226000,HARD,22.0,3.0,20.0,1
2024,Spain,SAR,Williams,57.0,0 days 00:01:22.922000,HARD,23.0,3.0,20.0,1
2024,Spain,SAR,Williams,58.0,0 days 00:01:21.489000,HARD,24.0,3.0,20.0,1
2024,Spain,SAR,Williams,59.0,0 days 00:01:21.553000,HARD,25.0,3.0,20.0,1
2024,Spain,SAR,Williams,60.0,0 days 00:01:24.685000,HARD,26.0,3.0,20.0,1
2024,Spain,SAR,Williams,61.0,0 days 00:01:21.305000,HARD,27.0,3.0,20.0,1
2024,Spain,SAR,Williams,62.0,0 days 00:01:21.376000,HARD,28.0,3.0,20.0,1
2024,Spain,SAR,Williams,63.0,0 days 00:01:21.612000,HARD,29.0,3.0,20.0,1
2024,Spain,SAR,Williams,64.0,0 days 00:01:25.203000,HARD,30.0,3.0,20.0,1
