Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,Position,TrackStatus
VER,Red Bull Racing,40.0,0 days 00:02:13.541000,MEDIUM,5.0,2.0,13.0,1
VER,Red Bull Racing,41.0,0 days 00:02:18.778000,SOFT,1.0,3.0,12.0,1
VER,Red Bull Racing,42.0,0 days 00:01:53.170000,SOFT,2.0,3.0,12.0,1
VER,Red Bull Racing,43.0,0 days 00:01:51.370000,SOFT,3.0,3.0,12.0,1
VER,Red Bull Racing,44.0,0 days 00:01:50.616000,SOFT,4.0,3.0,12.0,1
VER,Red Bull Racing,45.0,0 days 00:01:50.049000,SOFT,5.0,3.0,12.0,1
VER,Red Bull Racing,46.0,0 days 00:01:51.824000,SOFT,6.0,3.0,12.0,1
VER,Red Bull Racing,47.0,0 days 00:01:51.455000,SOFT,7.0,3.0,11.0,1
VER,Red Bull Racing,48.0,0 days 00:01:50.508000,SOFT,8.0,3.0,11.0,1
VER,Red Bull Racing,49.0,0 days 00:01:49.944000,SOFT,9.0,3.0,11.0,1
VER,Red Bull Racing,50.0,0 days 00:01:50.250000,SOFT,10.0,3.0,10.0,1
VER,Red Bull Racing,51.0,0 days 00:01:49.846000,SOFT,11.0,3.0,9.0,1
VER,Red Bull Racing,52.0,0 days 00:01:49.142000,SOFT,12.0,3.0,9.0,1
VER,Red Bull Racing,53.0,0 days 00:01:49.979000,SOFT,13.0,3.0,9.0,1
VER,Red Bull Racing,54.0,0 days 00:01:50.890000,SOFT,14.0,3.0,9.0,1
VER,Red Bull Racing,55.0,0 days 00:01:50.878000,SOFT,15.0,3.0,9.0,1
VER,Red Bull Racing,56.0,0 days 00:01:50.652000,SOFT,16.0,3.0,9.0,1
VER,Red Bull Racing,57.0,0 days 00:01:50.934000,SOFT,17.0,3.0,8.0,1
VER,Red Bull Racing,58.0,0 days 00:01:50.597000,SOFT,18.0,3.0,8.0,1
VER,Red Bull Racing,59.0,0 days 00:01:51.068000,SOFT,19.0,3.0,7.0,1
GAS,AlphaTauri,1.0,0 days 00:02:14.359000,INTERMEDIATE,4.0,1.0,7.0,12
GAS,AlphaTauri,2.0,0 days 00:02:05.132000,INTERMEDIATE,5.0,1.0,7.0,1
GAS,AlphaTauri,3.0,0 days 00:02:03.844000,INTERMEDIATE,6.0,1.0,7.0,1
GAS,AlphaTauri,4.0,0 days 00:02:03.402000,INTERMEDIATE,7.0,1.0,7.0,1
GAS,AlphaTauri,5.0,0 days 00:02:03.659000,INTERMEDIATE,8.0,1.0,7.0,1
GAS,AlphaTauri,6.0,0 days 00:02:03.653000,INTERMEDIATE,9.0,1.0,7.0,1
GAS,AlphaTauri,7.0,0 days 00:02:03.128000,INTERMEDIATE,10.0,1.0,7.0,12
GAS,AlphaTauri,8.0,0 days 00:02:19.609000,INTERMEDIATE,11.0,1.0,7.0,24
GAS,AlphaTauri,9.0,,INTERMEDIATE,12.0,1.0,7.0,4
GAS,AlphaTauri,10.0,,INTERMEDIATE,13.0,1.0,7.0,41
GAS,AlphaTauri,11.0,0 days 00:02:04.843000,INTERMEDIATE,14.0,1.0,8.0,1
GAS,AlphaTauri,12.0,0 days 00:02:03.028000,INTERMEDIATE,15.0,1.0,8.0,1
GAS,AlphaTauri,13.0,0 days 00:02:02.941000,INTERMEDIATE,16.0,1.0,8.0,1
GAS,AlphaTauri,14.0,0 days 00:02:02.308000,INTERMEDIATE,17.0,1.0,8.0,1
GAS,AlphaTauri,15.0,0 days 00:02:01.994000,INTERMEDIATE,18.0,1.0,8.0,1
GAS,AlphaTauri,16.0,0 days 00:02:01.484000,INTERMEDIATE,19.0,1.0,8.0,1
GAS,AlphaTauri,17.0,0 days 00:02:01.533000,INTERMEDIATE,20.0,1.0,8.0,1
GAS,AlphaTauri,18.0,0 days 00:02:01.284000,INTERMEDIATE,21.0,1.0,8.0,1
GAS,AlphaTauri,19.0,0 days 00:02:01.020000,INTERMEDIATE,22.0,1.0,8.0,1
GAS,AlphaTauri,20.0,0 days 00:02:00.747000,INTERMEDIATE,23.0,1.0,8.0,1
GAS,AlphaTauri,21.0,0 days 00:02:12.248000,INTERMEDIATE,24.0,1.0,7.0,126
GAS,AlphaTauri,22.0,,INTERMEDIATE,25.0,1.0,7.0,671
GAS,AlphaTauri,23.0,0 days 00:02:00.568000,INTERMEDIATE,26.0,1.0,7.0,1
GAS,AlphaTauri,24.0,0 days 00:02:00.254000,INTERMEDIATE,27.0,1.0,7.0,1
GAS,AlphaTauri,25.0,0 days 00:01:59.829000,INTERMEDIATE,28.0,1.0,7.0,12
GAS,AlphaTauri,26.0,0 days 00:02:22.811000,INTERMEDIATE,29.0,1.0,7.0,2671
GAS,AlphaTauri,27.0,0 days 00:02:00.028000,INTERMEDIATE,30.0,1.0,7.0,12
GAS,AlphaTauri,28.0,0 days 00:02:16.203000,INTERMEDIATE,31.0,1.0,7.0,26
GAS,AlphaTauri,29.0,,INTERMEDIATE,32.0,1.0,7.0,6
GAS,AlphaTauri,30.0,0 days 00:02:06.509000,INTERMEDIATE,33.0,1.0,7.0,671
GAS,AlphaTauri,31.0,0 days 00:01:59.033000,INTERMEDIATE,34.0,1.0,7.0,1
GAS,AlphaTauri,32.0,0 days 00:01:58.769000,INTERMEDIATE,35.0,1.0,7.0,1
GAS,AlphaTauri,33.0,0 days 00:02:07.555000,INTERMEDIATE,36.0,1.0,9.0,12
GAS,AlphaTauri,34.0,0 days 00:02:29.129000,MEDIUM,1.0,2.0,11.0,1
GAS,AlphaTauri,35.0,0 days 00:02:01.565000,MEDIUM,2.0,2.0,10.0,12
GAS,AlphaTauri,36.0,,MEDIUM,3.0,2.0,10.0,24
GAS,AlphaTauri,37.0,,MEDIUM,4.0,2.0,10.0,4
GAS,AlphaTauri,38.0,,MEDIUM,5.0,2.0,10.0,4
GAS,AlphaTauri,39.0,0 days 00:02:24.004000,MEDIUM,6.0,2.0,10.0,41
GAS,AlphaTauri,40.0,0 days 00:02:00.093000,MEDIUM,7.0,2.0,9.0,1
GAS,AlphaTauri,41.0,0 days 00:01:56.624000,MEDIUM,8.0,2.0,9.0,1
GAS,AlphaTauri,42.0,0 days 00:01:55.031000,MEDIUM,9.0,2.0,9.0,1
GAS,AlphaTauri,43.0,0 days 00:01:54.342000,MEDIUM,10.0,2.0,9.0,1
GAS,AlphaTauri,44.0,0 days 00:01:53.713000,MEDIUM,11.0,2.0,9.0,1
GAS,AlphaTauri,45.0,0 days 00:01:55.876000,MEDIUM,12.0,2.0,9.0,1
GAS,AlphaTauri,46.0,0 days 00:01:53.497000,MEDIUM,13.0,2.0,9.0,1
GAS,AlphaTauri,47.0,0 days 00:01:52.934000,MEDIUM,14.0,2.0,9.0,1
GAS,AlphaTauri,48.0,0 days 00:01:52.678000,MEDIUM,15.0,2.0,9.0,1
GAS,AlphaTauri,49.0,0 days 00:01:54.531000,MEDIUM,16.0,2.0,9.0,1
GAS,AlphaTauri,50.0,0 days 00:01:52.307000,MEDIUM,17.0,2.0,9.0,1
GAS,AlphaTauri,51.0,0 days 00:01:54.699000,MEDIUM,18.0,2.0,10.0,1
GAS,AlphaTauri,52.0,0 days 00:01:51.753000,MEDIUM,19.0,2.0,10.0,1
GAS,AlphaTauri,53.0,0 days 00:01:51.349000,MEDIUM,20.0,2.0,10.0,1
GAS,AlphaTauri,54.0,0 days 00:01:50.728000,MEDIUM,21.0,2.0,10.0,1
GAS,AlphaTauri,55.0,0 days 00:01:50.836000,MEDIUM,22.0,2.0,10.0,1
GAS,AlphaTauri,56.0,0 days 00:01:50.569000,MEDIUM,23.0,2.0,10.0,1
GAS,AlphaTauri,57.0,0 days 00:01:51.662000,MEDIUM,24.0,2.0,10.0,1
GAS,AlphaTauri,58.0,0 days 00:01:50.894000,MEDIUM,25.0,2.0,10.0,1
GAS,AlphaTauri,59.0,0 days 00:01:52.655000,MEDIUM,26.0,2.0,10.0,1
PER,Red Bull Racing,1.0,0 days 00:02:05.369000,INTERMEDIATE,1.0,1.0,1.0,12
PER,Red Bull Racing,2.0,0 days 00:02:01.358000,INTERMEDIATE,2.0,1.0,1.0,1
PER,Red Bull Racing,3.0,0 days 00:02:00.875000,INTERMEDIATE,3.0,1.0,1.0,1
PER,Red Bull Racing,4.0,0 days 00:02:00.310000,INTERMEDIATE,4.0,1.0,1.0,1
PER,Red Bull Racing,5.0,0 days 00:02:00.267000,INTERMEDIATE,5.0,1.0,1.0,1
PER,Red Bull Racing,6.0,0 days 00:02:00.094000,INTERMEDIATE,6.0,1.0,1.0,1
PER,Red Bull Racing,7.0,0 days 00:02:00.714000,INTERMEDIATE,7.0,1.0,1.0,12
PER,Red Bull Racing,8.0,0 days 00:02:15.730000,INTERMEDIATE,8.0,1.0,1.0,24
PER,Red Bull Racing,9.0,,INTERMEDIATE,9.0,1.0,1.0,4
PER,Red Bull Racing,10.0,,INTERMEDIATE,10.0,1.0,1.0,41
PER,Red Bull Racing,11.0,0 days 00:01:59.580000,INTERMEDIATE,11.0,1.0,1.0,1
PER,Red Bull Racing,12.0,0 days 00:01:59.473000,INTERMEDIATE,12.0,1.0,1.0,1
PER,Red Bull Racing,13.0,0 days 00:01:59.434000,INTERMEDIATE,13.0,1.0,1.0,1
PER,Red Bull Racing,14.0,0 days 00:01:59.429000,INTERMEDIATE,14.0,1.0,1.0,1
PER,Red Bull Racing,15.0,0 days 00:01:59.018000,INTERMEDIATE,15.0,1.0,1.0,1
PER,Red Bull Racing,16.0,0 days 00:01:59.358000,INTERMEDIATE,16.0,1.0,1.0,1
PER,Red Bull Racing,17.0,0 days 00:01:59.238000,INTERMEDIATE,17.0,1.0,1.0,1
PER,Red Bull Racing,18.0,0 days 00:01:58.905000,INTERMEDIATE,18.0,1.0,1.0,1
PER,Red Bull Racing,19.0,0 days 00:01:58.717000,INTERMEDIATE,19.0,1.0,1.0,1
PER,Red Bull Racing,20.0,0 days 00:01:58.519000,INTERMEDIATE,20.0,1.0,1.0,1
PER,Red Bull Racing,21.0,0 days 00:01:58.780000,INTERMEDIATE,21.0,1.0,1.0,12
PER,Red Bull Racing,22.0,,INTERMEDIATE,22.0,1.0,1.0,26
PER,Red Bull Racing,23.0,0 days 00:02:03.986000,INTERMEDIATE,23.0,1.0,1.0,671
PER,Red Bull Racing,24.0,0 days 00:01:58.332000,INTERMEDIATE,24.0,1.0,1.0,1
PER,Red Bull Racing,25.0,0 days 00:01:58.161000,INTERMEDIATE,25.0,1.0,1.0,1
PER,Red Bull Racing,26.0,0 days 00:02:14.801000,INTERMEDIATE,26.0,1.0,1.0,126
PER,Red Bull Racing,27.0,0 days 00:02:06.003000,INTERMEDIATE,27.0,1.0,1.0,671
PER,Red Bull Racing,28.0,0 days 00:02:02.874000,INTERMEDIATE,28.0,1.0,1.0,126
PER,Red Bull Racing,29.0,,INTERMEDIATE,29.0,1.0,1.0,6
PER,Red Bull Racing,30.0,0 days 00:02:17.858000,INTERMEDIATE,30.0,1.0,1.0,671
PER,Red Bull Racing,31.0,0 days 00:01:57.451000,INTERMEDIATE,31.0,1.0,1.0,1
PER,Red Bull Racing,32.0,0 days 00:01:57.603000,INTERMEDIATE,32.0,1.0,1.0,1
PER,Red Bull Racing,33.0,0 days 00:01:56.945000,INTERMEDIATE,33.0,1.0,1.0,12
PER,Red Bull Racing,34.0,0 days 00:01:56.267000,INTERMEDIATE,34.0,1.0,1.0,1
PER,Red Bull Racing,35.0,0 days 00:02:06.352000,INTERMEDIATE,35.0,1.0,1.0,1
PER,Red Bull Racing,36.0,,MEDIUM,1.0,2.0,1.0,124
PER,Red Bull Racing,37.0,,MEDIUM,2.0,2.0,1.0,4
PER,Red Bull Racing,38.0,,MEDIUM,3.0,2.0,1.0,4
PER,Red Bull Racing,39.0,,MEDIUM,4.0,2.0,1.0,41
PER,Red Bull Racing,40.0,0 days 00:01:56.340000,MEDIUM,5.0,2.0,1.0,1
PER,Red Bull Racing,41.0,0 days 00:01:53.693000,MEDIUM,6.0,2.0,1.0,1
PER,Red Bull Racing,42.0,0 days 00:01:52.701000,MEDIUM,7.0,2.0,1.0,1
PER,Red Bull Racing,43.0,0 days 00:01:51.903000,MEDIUM,8.0,2.0,1.0,1
PER,Red Bull Racing,44.0,0 days 00:01:51.355000,MEDIUM,9.0,2.0,1.0,1
PER,Red Bull Racing,45.0,0 days 00:01:50.538000,MEDIUM,10.0,2.0,1.0,1
PER,Red Bull Racing,46.0,0 days 00:01:50.363000,MEDIUM,11.0,2.0,1.0,1
PER,Red Bull Racing,47.0,0 days 00:01:50.501000,MEDIUM,12.0,2.0,1.0,1
PER,Red Bull Racing,48.0,0 days 00:01:49.500000,MEDIUM,13.0,2.0,1.0,1
PER,Red Bull Racing,49.0,0 days 00:01:49.189000,MEDIUM,14.0,2.0,1.0,1
PER,Red Bull Racing,50.0,0 days 00:01:49.285000,MEDIUM,15.0,2.0,1.0,1
PER,Red Bull Racing,51.0,0 days 00:01:49.565000,MEDIUM,16.0,2.0,1.0,1
PER,Red Bull Racing,52.0,0 days 00:01:48.841000,MEDIUM,17.0,2.0,1.0,1
PER,Red Bull Racing,53.0,0 days 00:01:48.578000,MEDIUM,18.0,2.0,1.0,1
PER,Red Bull Racing,54.0,0 days 00:01:48.576000,MEDIUM,19.0,2.0,1.0,1
PER,Red Bull Racing,55.0,0 days 00:01:48.645000,MEDIUM,20.0,2.0,1.0,1
PER,Red Bull Racing,56.0,0 days 00:01:48.251000,MEDIUM,21.0,2.0,1.0,1
PER,Red Bull Racing,57.0,0 days 00:01:48.165000,MEDIUM,22.0,2.0,1.0,1
PER,Red Bull Racing,58.0,0 days 00:01:49.009000,MEDIUM,23.0,2.0,1.0,1
PER,Red Bull Racing,59.0,0 days 00:01:49.652000,MEDIUM,24.0,2.0,1.0,1
ALO,Alpine,1.0,0 days 00:02:12.818000,INTERMEDIATE,1.0,1.0,6.0,12
ALO,Alpine,2.0,0 days 00:02:04.847000,INTERMEDIATE,2.0,1.0,6.0,1
ALO,Alpine,3.0,0 days 00:02:03.306000,INTERMEDIATE,3.0,1.0,6.0,1
ALO,Alpine,4.0,0 days 00:02:02.935000,INTERMEDIATE,4.0,1.0,6.0,1
ALO,Alpine,5.0,0 days 00:02:02.858000,INTERMEDIATE,5.0,1.0,6.0,1
ALO,Alpine,6.0,0 days 00:02:02.447000,INTERMEDIATE,6.0,1.0,6.0,1
ALO,Alpine,7.0,0 days 00:02:02.399000,INTERMEDIATE,7.0,1.0,6.0,12
ALO,Alpine,8.0,0 days 00:02:17.774000,INTERMEDIATE,8.0,1.0,6.0,24
ALO,Alpine,9.0,,INTERMEDIATE,9.0,1.0,6.0,4
ALO,Alpine,10.0,,INTERMEDIATE,10.0,1.0,6.0,41
ALO,Alpine,11.0,0 days 00:02:02.788000,INTERMEDIATE,11.0,1.0,6.0,1
ALO,Alpine,12.0,0 days 00:02:01.994000,INTERMEDIATE,12.0,1.0,6.0,1
ALO,Alpine,13.0,0 days 00:02:01.844000,INTERMEDIATE,13.0,1.0,6.0,1
ALO,Alpine,14.0,0 days 00:02:01.474000,INTERMEDIATE,14.0,1.0,6.0,1
ALO,Alpine,15.0,0 days 00:02:01.425000,INTERMEDIATE,15.0,1.0,6.0,1
ALO,Alpine,16.0,0 days 00:02:00.911000,INTERMEDIATE,16.0,1.0,6.0,1
ALO,Alpine,17.0,0 days 00:02:00.964000,INTERMEDIATE,17.0,1.0,6.0,1
ALO,Alpine,18.0,0 days 00:02:00.709000,INTERMEDIATE,18.0,1.0,6.0,1
ALO,Alpine,19.0,0 days 00:02:00.463000,INTERMEDIATE,19.0,1.0,6.0,1
ALO,Alpine,20.0,0 days 00:02:00.640000,INTERMEDIATE,20.0,1.0,6.0,1
ALO,Alpine,21.0,,INTERMEDIATE,21.0,1.0,,126
LEC,Ferrari,1.0,0 days 00:02:06.402000,INTERMEDIATE,1.0,1.0,2.0,12
LEC,Ferrari,2.0,0 days 00:02:01.214000,INTERMEDIATE,2.0,1.0,2.0,1
LEC,Ferrari,3.0,0 days 00:02:00.939000,INTERMEDIATE,3.0,1.0,2.0,1
LEC,Ferrari,4.0,0 days 00:02:00.734000,INTERMEDIATE,4.0,1.0,2.0,1
LEC,Ferrari,5.0,0 days 00:02:00.219000,INTERMEDIATE,5.0,1.0,2.0,1
LEC,Ferrari,6.0,0 days 00:02:00.229000,INTERMEDIATE,6.0,1.0,2.0,1
LEC,Ferrari,7.0,0 days 00:02:00.138000,INTERMEDIATE,7.0,1.0,2.0,12
LEC,Ferrari,8.0,0 days 00:02:16.598000,INTERMEDIATE,8.0,1.0,2.0,24
LEC,Ferrari,9.0,,INTERMEDIATE,9.0,1.0,2.0,4
LEC,Ferrari,10.0,,INTERMEDIATE,10.0,1.0,2.0,41
LEC,Ferrari,11.0,0 days 00:02:00.177000,INTERMEDIATE,11.0,1.0,2.0,1
LEC,Ferrari,12.0,0 days 00:01:59.328000,INTERMEDIATE,12.0,1.0,2.0,1
LEC,Ferrari,13.0,0 days 00:01:59.653000,INTERMEDIATE,13.0,1.0,2.0,1
LEC,Ferrari,14.0,0 days 00:01:59.603000,INTERMEDIATE,14.0,1.0,2.0,1
LEC,Ferrari,15.0,0 days 00:01:59.357000,INTERMEDIATE,15.0,1.0,2.0,1
LEC,Ferrari,16.0,0 days 00:01:59.359000,INTERMEDIATE,16.0,1.0,2.0,1
LEC,Ferrari,17.0,0 days 00:01:58.983000,INTERMEDIATE,17.0,1.0,2.0,1
LEC,Ferrari,18.0,0 days 00:01:59.115000,INTERMEDIATE,18.0,1.0,2.0,1
LEC,Ferrari,19.0,0 days 00:01:59.176000,INTERMEDIATE,19.0,1.0,2.0,1
LEC,Ferrari,20.0,0 days 00:01:59.107000,INTERMEDIATE,20.0,1.0,2.0,1
LEC,Ferrari,21.0,0 days 00:01:59.446000,INTERMEDIATE,21.0,1.0,2.0,12
LEC,Ferrari,22.0,,INTERMEDIATE,22.0,1.0,2.0,26
LEC,Ferrari,23.0,0 days 00:02:03.112000,INTERMEDIATE,23.0,1.0,2.0,671
LEC,Ferrari,24.0,0 days 00:01:58.443000,INTERMEDIATE,24.0,1.0,2.0,1
LEC,Ferrari,25.0,0 days 00:01:58.576000,INTERMEDIATE,25.0,1.0,2.0,12
LEC,Ferrari,26.0,0 days 00:02:15.018000,INTERMEDIATE,26.0,1.0,2.0,216
LEC,Ferrari,27.0,0 days 00:02:06.478000,INTERMEDIATE,27.0,1.0,2.0,671
LEC,Ferrari,28.0,0 days 00:02:04.950000,INTERMEDIATE,28.0,1.0,2.0,126
LEC,Ferrari,29.0,,INTERMEDIATE,29.0,1.0,2.0,6
LEC,Ferrari,30.0,0 days 00:02:15.377000,INTERMEDIATE,30.0,1.0,2.0,671
LEC,Ferrari,31.0,0 days 00:01:56.259000,INTERMEDIATE,31.0,1.0,2.0,1
LEC,Ferrari,32.0,0 days 00:01:57.226000,INTERMEDIATE,32.0,1.0,2.0,1
LEC,Ferrari,33.0,0 days 00:01:56.811000,INTERMEDIATE,33.0,1.0,2.0,12
LEC,Ferrari,34.0,0 days 00:02:05.037000,INTERMEDIATE,34.0,1.0,2.0,1
LEC,Ferrari,35.0,0 days 00:02:27.541000,MEDIUM,1.0,2.0,3.0,1
LEC,Ferrari,36.0,0 days 00:02:17.673000,MEDIUM,2.0,2.0,2.0,124
LEC,Ferrari,37.0,,MEDIUM,3.0,2.0,2.0,4
LEC,Ferrari,38.0,,MEDIUM,4.0,2.0,2.0,4
LEC,Ferrari,39.0,,MEDIUM,5.0,2.0,2.0,41
LEC,Ferrari,40.0,0 days 00:01:56.709000,MEDIUM,6.0,2.0,2.0,1
LEC,Ferrari,41.0,0 days 00:01:53.302000,MEDIUM,7.0,2.0,2.0,1
LEC,Ferrari,42.0,0 days 00:01:52.533000,MEDIUM,8.0,2.0,2.0,1
LEC,Ferrari,43.0,0 days 00:01:51.724000,MEDIUM,9.0,2.0,2.0,1
LEC,Ferrari,44.0,0 days 00:01:51.582000,MEDIUM,10.0,2.0,2.0,1
LEC,Ferrari,45.0,0 days 00:01:50.328000,MEDIUM,11.0,2.0,2.0,1
LEC,Ferrari,46.0,0 days 00:01:50.798000,MEDIUM,12.0,2.0,2.0,1
LEC,Ferrari,47.0,0 days 00:01:50.151000,MEDIUM,13.0,2.0,2.0,1
LEC,Ferrari,48.0,0 days 00:01:50.469000,MEDIUM,14.0,2.0,2.0,1
LEC,Ferrari,49.0,0 days 00:01:49.177000,MEDIUM,15.0,2.0,2.0,1
LEC,Ferrari,50.0,0 days 00:01:49.336000,MEDIUM,16.0,2.0,2.0,1
LEC,Ferrari,51.0,0 days 00:01:50.099000,MEDIUM,17.0,2.0,2.0,1
LEC,Ferrari,52.0,0 days 00:01:49.557000,MEDIUM,18.0,2.0,2.0,1
LEC,Ferrari,53.0,0 days 00:01:48.839000,MEDIUM,19.0,2.0,2.0,1
LEC,Ferrari,54.0,0 days 00:01:48.753000,MEDIUM,20.0,2.0,2.0,1
LEC,Ferrari,55.0,0 days 00:01:49.016000,MEDIUM,21.0,2.0,2.0,1
LEC,Ferrari,56.0,0 days 00:01:49.012000,MEDIUM,22.0,2.0,2.0,1
LEC,Ferrari,57.0,0 days 00:01:49.069000,MEDIUM,23.0,2.0,2.0,1
LEC,Ferrari,58.0,0 days 00:01:51.181000,MEDIUM,24.0,2.0,2.0,1
LEC,Ferrari,59.0,0 days 00:01:49.913000,MEDIUM,25.0,2.0,2.0,1
STR,Aston Martin,1.0,0 days 00:02:17.575000,INTERMEDIATE,1.0,1.0,10.0,12
STR,Aston Martin,2.0,0 days 00:02:08.661000,INTERMEDIATE,2.0,1.0,11.0,1
STR,Aston Martin,3.0,0 days 00:02:05.367000,INTERMEDIATE,3.0,1.0,11.0,1
STR,Aston Martin,4.0,0 days 00:02:04.710000,INTERMEDIATE,4.0,1.0,11.0,1
STR,Aston Martin,5.0,0 days 00:02:04.403000,INTERMEDIATE,5.0,1.0,11.0,1
STR,Aston Martin,6.0,0 days 00:02:03.964000,INTERMEDIATE,6.0,1.0,11.0,1
STR,Aston Martin,7.0,0 days 00:02:03.323000,INTERMEDIATE,7.0,1.0,11.0,12
STR,Aston Martin,8.0,0 days 00:02:24.030000,INTERMEDIATE,8.0,1.0,11.0,24
STR,Aston Martin,9.0,,INTERMEDIATE,9.0,1.0,11.0,4
STR,Aston Martin,10.0,,INTERMEDIATE,10.0,1.0,11.0,41
STR,Aston Martin,11.0,0 days 00:02:03.997000,INTERMEDIATE,11.0,1.0,11.0,1
STR,Aston Martin,12.0,0 days 00:02:03.049000,INTERMEDIATE,12.0,1.0,11.0,1
STR,Aston Martin,13.0,0 days 00:02:03.193000,INTERMEDIATE,13.0,1.0,11.0,1
STR,Aston Martin,14.0,0 days 00:02:02.999000,INTERMEDIATE,14.0,1.0,11.0,1
STR,Aston Martin,15.0,0 days 00:02:02.272000,INTERMEDIATE,15.0,1.0,11.0,1
STR,Aston Martin,16.0,0 days 00:02:02.335000,INTERMEDIATE,16.0,1.0,11.0,1
STR,Aston Martin,17.0,0 days 00:02:02.808000,INTERMEDIATE,17.0,1.0,11.0,1
STR,Aston Martin,18.0,0 days 00:02:02.165000,INTERMEDIATE,18.0,1.0,11.0,1
STR,Aston Martin,19.0,0 days 00:02:01.428000,INTERMEDIATE,19.0,1.0,11.0,1
STR,Aston Martin,20.0,0 days 00:02:01.250000,INTERMEDIATE,20.0,1.0,11.0,1
STR,Aston Martin,21.0,0 days 00:02:16.746000,INTERMEDIATE,21.0,1.0,9.0,126
STR,Aston Martin,22.0,0 days 00:02:29.236000,INTERMEDIATE,22.0,1.0,9.0,671
STR,Aston Martin,23.0,0 days 00:01:59.592000,INTERMEDIATE,23.0,1.0,9.0,1
