Year,Race,Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,Position,TrackStatus
2024,Singapore,COL,Williams,21.0,0 days 00:01:39.327000,MEDIUM,21.0,1.0,8.0,1
2024,Singapore,COL,Williams,22.0,0 days 00:01:38.959000,MEDIUM,22.0,1.0,8.0,1
2024,Singapore,COL,Williams,23.0,0 days 00:01:39.621000,MEDIUM,23.0,1.0,8.0,1
2024,Singapore,COL,Williams,24.0,0 days 00:01:39.047000,MEDIUM,24.0,1.0,8.0,1
2024,Singapore,COL,Williams,25.0,0 days 00:01:39.886000,MEDIUM,25.0,1.0,7.0,1
2024,Singapore,COL,Williams,26.0,0 days 00:01:39.427000,MEDIUM,26.0,1.0,7.0,1
2024,Singapore,COL,Williams,27.0,0 days 00:01:39.701000,MEDIUM,27.0,1.0,7.0,1
2024,Singapore,COL,Williams,28.0,0 days 00:01:39.813000,MEDIUM,28.0,1.0,6.0,1
2024,Singapore,COL,Williams,29.0,0 days 00:01:48.344000,MEDIUM,29.0,1.0,8.0,1
2024,Singapore,COL,Williams,30.0,0 days 00:02:01.584000,HARD,1.0,2.0,13.0,1
2024,Singapore,COL,Williams,31.0,0 days 00:01:40.451000,HARD,2.0,2.0,12.0,1
2024,Singapore,COL,Williams,32.0,0 days 00:01:38.081000,HARD,3.0,2.0,12.0,1
2024,Singapore,COL,Williams,33.0,0 days 00:01:37.739000,HARD,4.0,2.0,12.0,1
2024,Singapore,COL,Williams,34.0,0 days 00:01:37.983000,HARD,5.0,2.0,11.0,1
2024,Singapore,COL,Williams,35.0,0 days 00:01:37.262000,HARD,6.0,2.0,11.0,1
2024,Singapore,COL,Williams,36.0,0 days 00:01:37.789000,HARD,7.0,2.0,11.0,1
2024,Singapore,COL,Williams,37.0,0 days 00:01:39.435000,HARD,8.0,2.0,11.0,1
2024,Singapore,COL,Williams,38.0,0 days 00:01:37.707000,HARD,9.0,2.0,11.0,1
2024,Singapore,COL,Williams,39.0,0 days 00:01:37.679000,HARD,10.0,2.0,11.0,1
2024,Singapore,COL,Williams,40.0,0 days 00:01:37.555000,HARD,11.0,2.0,11.0,1
2024,Singapore,COL,Williams,41.0,0 days 00:01:37.659000,HARD,12.0,2.0,11.0,1
2024,Singapore,COL,Williams,42.0,0 days 00:01:37.721000,HARD,13.0,2.0,11.0,1
2024,Singapore,COL,Williams,43.0,0 days 00:01:37.793000,HARD,14.0,2.0,11.0,1
2024,Singapore,COL,Williams,44.0,0 days 00:01:37.637000,HARD,15.0,2.0,11.0,1
2024,Singapore,COL,Williams,45.0,0 days 00:01:37.956000,HARD,16.0,2.0,11.0,1
2024,Singapore,COL,Williams,46.0,0 days 00:01:37.550000,HARD,17.0,2.0,11.0,1
2024,Singapore,COL,Williams,47.0,0 days 00:01:37.458000,HARD,18.0,2.0,11.0,1
2024,Singapore,COL,Williams,48.0,0 days 00:01:37.936000,HARD,19.0,2.0,11.0,1
2024,Singapore,COL,Williams,49.0,0 days 00:01:37.800000,HARD,20.0,2.0,11.0,1
2024,Singapore,COL,Williams,50.0,0 days 00:01:38.692000,HARD,21.0,2.0,11.0,1
2024,Singapore,COL,Williams,51.0,0 days 00:01:38.940000,HARD,22.0,2.0,11.0,1
2024,Singapore,COL,Williams,52.0,0 days 00:01:38.348000,HARD,23.0,2.0,11.0,1
2024,Singapore,COL,Williams,53.0,0 days 00:01:37.856000,HARD,24.0,2.0,11.0,1
2024,Singapore,COL,Williams,54.0,0 days 00:01:37.790000,HARD,25.0,2.0,11.0,1
2024,Singapore,COL,Williams,55.0,0 days 00:01:38.057000,HARD,26.0,2.0,11.0,1
2024,Singapore,COL,Williams,56.0,0 days 00:01:41.189000,HARD,27.0,2.0,11.0,1
2024,Singapore,COL,Williams,57.0,0 days 00:01:38.823000,HARD,28.0,2.0,11.0,1
2024,Singapore,COL,Williams,58.0,0 days 00:01:37.844000,HARD,29.0,2.0,11.0,1
2024,Singapore,COL,Williams,59.0,0 days 00:01:38.485000,HARD,30.0,2.0,11.0,1
2024,Singapore,COL,Williams,60.0,0 days 00:01:38.712000,HARD,31.0,2.0,11.0,1
2024,Singapore,COL,Williams,61.0,0 days 00:01:38.075000,HARD,32.0,2.0,11.0,1
2024,Singapore,TSU,RB,1.0,0 days 00:01:48.899000,MEDIUM,1.0,1.0,11.0,1
2024,Singapore,TSU,RB,2.0,0 days 00:01:39.994000,MEDIUM,2.0,1.0,11.0,1
2024,Singapore,TSU,RB,3.0,0 days 00:01:39.420000,MEDIUM,3.0,1.0,11.0,1
2024,Singapore,TSU,RB,4.0,0 days 00:01:39.296000,MEDIUM,4.0,1.0,11.0,1
2024,Singapore,TSU,RB,5.0,0 days 00:01:39.034000,MEDIUM,5.0,1.0,11.0,1
2024,Singapore,TSU,RB,6.0,0 days 00:01:39.277000,MEDIUM,6.0,1.0,11.0,1
2024,Singapore,TSU,RB,7.0,0 days 00:01:39.262000,MEDIUM,7.0,1.0,11.0,1
2024,Singapore,TSU,RB,8.0,0 days 00:01:38.905000,MEDIUM,8.0,1.0,11.0,1
2024,Singapore,TSU,RB,9.0,0 days 00:01:38.918000,MEDIUM,9.0,1.0,11.0,1
2024,Singapore,TSU,RB,10.0,0 days 00:01:38.861000,MEDIUM,10.0,1.0,11.0,1
2024,Singapore,TSU,RB,11.0,0 days 00:01:38.938000,MEDIUM,11.0,1.0,11.0,1
2024,Singapore,TSU,RB,12.0,0 days 00:01:39.673000,MEDIUM,12.0,1.0,11.0,1
2024,Singapore,TSU,RB,13.0,0 days 00:01:39.488000,MEDIUM,13.0,1.0,11.0,1
2024,Singapore,TSU,RB,14.0,0 days 00:01:39.585000,MEDIUM,14.0,1.0,11.0,1
2024,Singapore,TSU,RB,15.0,0 days 00:01:39.349000,MEDIUM,15.0,1.0,11.0,1
2024,Singapore,TSU,RB,16.0,0 days 00:01:39.195000,MEDIUM,16.0,1.0,11.0,1
2024,Singapore,TSU,RB,17.0,0 days 00:01:39.249000,MEDIUM,17.0,1.0,11.0,1
2024,Singapore,TSU,RB,18.0,0 days 00:01:39.658000,MEDIUM,18.0,1.0,10.0,1
2024,Singapore,TSU,RB,19.0,0 days 00:01:39.672000,MEDIUM,19.0,1.0,10.0,1
2024,Singapore,TSU,RB,20.0,0 days 00:01:39.566000,MEDIUM,20.0,1.0,10.0,1
2024,Singapore,TSU,RB,21.0,0 days 00:01:39.785000,MEDIUM,21.0,1.0,10.0,1
2024,Singapore,TSU,RB,22.0,0 days 00:01:39.417000,MEDIUM,22.0,1.0,10.0,1
2024,Singapore,TSU,RB,23.0,0 days 00:01:39.444000,MEDIUM,23.0,1.0,10.0,1
2024,Singapore,TSU,RB,24.0,0 days 00:01:39.444000,MEDIUM,24.0,1.0,10.0,1
2024,Singapore,TSU,RB,25.0,0 days 00:01:40.589000,MEDIUM,25.0,1.0,10.0,1
2024,Singapore,TSU,RB,26.0,0 days 00:01:39.898000,MEDIUM,26.0,1.0,9.0,1
2024,Singapore,TSU,RB,27.0,0 days 00:01:41.874000,MEDIUM,27.0,1.0,10.0,1
2024,Singapore,TSU,RB,28.0,0 days 00:01:40.294000,MEDIUM,28.0,1.0,9.0,1
2024,Singapore,TSU,RB,29.0,0 days 00:01:40.067000,MEDIUM,29.0,1.0,9.0,1
2024,Singapore,TSU,RB,30.0,0 days 00:01:39.971000,MEDIUM,30.0,1.0,7.0,1
2024,Singapore,TSU,RB,31.0,0 days 00:01:40.162000,MEDIUM,31.0,1.0,7.0,1
2024,Singapore,TSU,RB,32.0,0 days 00:01:40.018000,MEDIUM,32.0,1.0,7.0,1
2024,Singapore,TSU,RB,33.0,0 days 00:01:47.942000,MEDIUM,33.0,1.0,9.0,1
2024,Singapore,TSU,RB,34.0,0 days 00:02:01.124000,SOFT,4.0,2.0,14.0,1
2024,Singapore,TSU,RB,35.0,0 days 00:01:38.876000,SOFT,5.0,2.0,14.0,1
2024,Singapore,TSU,RB,36.0,0 days 00:01:38.730000,SOFT,6.0,2.0,14.0,1
2024,Singapore,TSU,RB,37.0,0 days 00:01:38.677000,SOFT,7.0,2.0,13.0,1
2024,Singapore,TSU,RB,38.0,0 days 00:01:38.144000,SOFT,8.0,2.0,13.0,1
2024,Singapore,TSU,RB,39.0,0 days 00:01:37.771000,SOFT,9.0,2.0,13.0,1
2024,Singapore,TSU,RB,40.0,0 days 00:01:37.734000,SOFT,10.0,2.0,13.0,1
2024,Singapore,TSU,RB,41.0,0 days 00:01:38.271000,SOFT,11.0,2.0,12.0,1
2024,Singapore,TSU,RB,42.0,0 days 00:01:37.644000,SOFT,12.0,2.0,12.0,1
2024,Singapore,TSU,RB,43.0,0 days 00:01:37.428000,SOFT,13.0,2.0,12.0,1
2024,Singapore,TSU,RB,44.0,0 days 00:01:39.350000,SOFT,14.0,2.0,12.0,1
2024,Singapore,TSU,RB,45.0,0 days 00:01:37.670000,SOFT,15.0,2.0,12.0,1
2024,Singapore,TSU,RB,46.0,0 days 00:01:37.220000,SOFT,16.0,2.0,12.0,1
2024,Singapore,TSU,RB,47.0,0 days 00:01:37.236000,SOFT,17.0,2.0,12.0,1
2024,Singapore,TSU,RB,48.0,0 days 00:01:37.297000,SOFT,18.0,2.0,12.0,1
2024,Singapore,TSU,RB,49.0,0 days 00:01:36.889000,SOFT,19.0,2.0,12.0,1
2024,Singapore,TSU,RB,50.0,0 days 00:01:36.797000,SOFT,20.0,2.0,12.0,1
2024,Singapore,TSU,RB,51.0,0 days 00:01:36.767000,SOFT,21.0,2.0,12.0,1
2024,Singapore,TSU,RB,52.0,0 days 00:01:36.519000,SOFT,22.0,2.0,12.0,1
2024,Singapore,TSU,RB,53.0,0 days 00:01:36.393000,SOFT,23.0,2.0,12.0,1
2024,Singapore,TSU,RB,54.0,0 days 00:01:37.096000,SOFT,24.0,2.0,12.0,1
2024,Singapore,TSU,RB,55.0,0 days 00:01:36.900000,SOFT,25.0,2.0,12.0,1
2024,Singapore,TSU,RB,56.0,0 days 00:01:37.176000,SOFT,26.0,2.0,12.0,1
2024,Singapore,TSU,RB,57.0,0 days 00:01:37.283000,SOFT,27.0,2.0,12.0,1
2024,Singapore,TSU,RB,58.0,0 days 00:01:37.089000,SOFT,28.0,2.0,12.0,1
2024,Singapore,TSU,RB,59.0,0 days 00:01:37.287000,SOFT,29.0,2.0,12.0,1
2024,Singapore,TSU,RB,60.0,0 days 00:01:37.901000,SOFT,30.0,2.0,12.0,1
2024,Singapore,TSU,RB,61.0,0 days 00:01:38.950000,SOFT,31.0,2.0,12.0,1
2024,Singapore,OCO,Alpine,1.0,0 days 00:01:49.927000,MEDIUM,1.0,1.0,13.0,1
2024,Singapore,OCO,Alpine,2.0,0 days 00:01:40.405000,MEDIUM,2.0,1.0,13.0,1
2024,Singapore,OCO,Alpine,3.0,0 days 00:01:39.512000,MEDIUM,3.0,1.0,13.0,1
2024,Singapore,OCO,Alpine,4.0,0 days 00:01:39.087000,MEDIUM,4.0,1.0,13.0,1
2024,Singapore,OCO,Alpine,5.0,0 days 00:01:39.221000,MEDIUM,5.0,1.0,13.0,1
2024,Singapore,OCO,Alpine,6.0,0 days 00:01:39.297000,MEDIUM,6.0,1.0,13.0,1
2024,Singapore,OCO,Alpine,7.0,0 days 00:01:39.245000,MEDIUM,7.0,1.0,13.0,1
2024,Singapore,OCO,Alpine,8.0,0 days 00:01:38.999000,MEDIUM,8.0,1.0,13.0,1
2024,Singapore,OCO,Alpine,9.0,0 days 00:01:39.411000,MEDIUM,9.0,1.0,13.0,1
2024,Singapore,OCO,Alpine,10.0,0 days 00:01:39.319000,MEDIUM,10.0,1.0,13.0,1
2024,Singapore,OCO,Alpine,11.0,0 days 00:01:39.166000,MEDIUM,11.0,1.0,13.0,1
2024,Singapore,OCO,Alpine,12.0,0 days 00:01:39.276000,MEDIUM,12.0,1.0,13.0,1
2024,Singapore,OCO,Alpine,13.0,0 days 00:01:39.579000,MEDIUM,13.0,1.0,12.0,1
2024,Singapore,OCO,Alpine,14.0,0 days 00:01:39.435000,MEDIUM,14.0,1.0,12.0,1
2024,Singapore,OCO,Alpine,15.0,0 days 00:01:39.276000,MEDIUM,15.0,1.0,12.0,1
2024,Singapore,OCO,Alpine,16.0,0 days 00:01:39.468000,MEDIUM,16.0,1.0,12.0,1
2024,Singapore,OCO,Alpine,17.0,0 days 00:01:39.485000,MEDIUM,17.0,1.0,12.0,1
2024,Singapore,OCO,Alpine,18.0,0 days 00:01:39.904000,MEDIUM,18.0,1.0,11.0,1
2024,Singapore,OCO,Alpine,19.0,0 days 00:01:39.857000,MEDIUM,19.0,1.0,11.0,1
2024,Singapore,OCO,Alpine,20.0,0 days 00:01:39.883000,MEDIUM,20.0,1.0,11.0,1
2024,Singapore,OCO,Alpine,21.0,0 days 00:01:39.941000,MEDIUM,21.0,1.0,11.0,1
2024,Singapore,OCO,Alpine,22.0,0 days 00:01:41.176000,MEDIUM,22.0,1.0,12.0,1
2024,Singapore,OCO,Alpine,23.0,0 days 00:01:40.263000,MEDIUM,23.0,1.0,12.0,1
2024,Singapore,OCO,Alpine,24.0,0 days 00:01:39.971000,MEDIUM,24.0,1.0,12.0,1
2024,Singapore,OCO,Alpine,25.0,0 days 00:01:39.992000,MEDIUM,25.0,1.0,12.0,1
2024,Singapore,OCO,Alpine,26.0,0 days 00:01:40.689000,MEDIUM,26.0,1.0,11.0,1
2024,Singapore,OCO,Alpine,27.0,0 days 00:01:40.864000,MEDIUM,27.0,1.0,11.0,1
2024,Singapore,OCO,Alpine,28.0,0 days 00:01:40.723000,MEDIUM,28.0,1.0,11.0,1
2024,Singapore,OCO,Alpine,29.0,0 days 00:01:50.059000,MEDIUM,29.0,1.0,13.0,1
2024,Singapore,OCO,Alpine,30.0,0 days 00:02:00.611000,HARD,1.0,2.0,17.0,1
2024,Singapore,OCO,Alpine,31.0,0 days 00:01:38.887000,HARD,2.0,2.0,17.0,1
2024,Singapore,OCO,Alpine,32.0,0 days 00:01:38.512000,HARD,3.0,2.0,17.0,1
2024,Singapore,OCO,Alpine,33.0,0 days 00:01:38.368000,HARD,4.0,2.0,16.0,1
2024,Singapore,OCO,Alpine,34.0,0 days 00:01:38.441000,HARD,5.0,2.0,15.0,1
2024,Singapore,OCO,Alpine,35.0,0 days 00:01:38.279000,HARD,6.0,2.0,15.0,1
2024,Singapore,OCO,Alpine,36.0,0 days 00:01:38.598000,HARD,7.0,2.0,15.0,1
2024,Singapore,OCO,Alpine,37.0,0 days 00:01:40.839000,HARD,8.0,2.0,14.0,1
2024,Singapore,OCO,Alpine,38.0,0 days 00:01:38.905000,HARD,9.0,2.0,14.0,1
2024,Singapore,OCO,Alpine,39.0,0 days 00:01:38.001000,HARD,10.0,2.0,14.0,1
2024,Singapore,OCO,Alpine,40.0,0 days 00:01:39.739000,HARD,11.0,2.0,14.0,1
2024,Singapore,OCO,Alpine,41.0,0 days 00:01:38.266000,HARD,12.0,2.0,14.0,1
2024,Singapore,OCO,Alpine,42.0,0 days 00:01:38.375000,HARD,13.0,2.0,14.0,1
2024,Singapore,OCO,Alpine,43.0,0 days 00:01:38.458000,HARD,14.0,2.0,14.0,1
2024,Singapore,OCO,Alpine,44.0,0 days 00:01:38.644000,HARD,15.0,2.0,14.0,1
2024,Singapore,OCO,Alpine,45.0,0 days 00:01:40.480000,HARD,16.0,2.0,13.0,1
2024,Singapore,OCO,Alpine,46.0,0 days 00:01:38.079000,HARD,17.0,2.0,13.0,1
2024,Singapore,OCO,Alpine,47.0,0 days 00:01:38.134000,HARD,18.0,2.0,13.0,1
2024,Singapore,OCO,Alpine,48.0,0 days 00:01:37.964000,HARD,19.0,2.0,13.0,1
2024,Singapore,OCO,Alpine,49.0,0 days 00:01:38.329000,HARD,20.0,2.0,13.0,1
2024,Singapore,OCO,Alpine,50.0,0 days 00:01:38.693000,HARD,21.0,2.0,13.0,1
2024,Singapore,OCO,Alpine,51.0,0 days 00:01:38.657000,HARD,22.0,2.0,13.0,1
2024,Singapore,OCO,Alpine,52.0,0 days 00:01:38.338000,HARD,23.0,2.0,13.0,1
2024,Singapore,OCO,Alpine,53.0,0 days 00:01:40.163000,HARD,24.0,2.0,13.0,1
2024,Singapore,OCO,Alpine,54.0,0 days 00:01:38.507000,HARD,25.0,2.0,13.0,1
2024,Singapore,OCO,Alpine,55.0,0 days 00:01:38.861000,HARD,26.0,2.0,13.0,1
2024,Singapore,OCO,Alpine,56.0,0 days 00:01:38.778000,HARD,27.0,2.0,13.0,1
2024,Singapore,OCO,Alpine,57.0,0 days 00:01:38.471000,HARD,28.0,2.0,13.0,1
2024,Singapore,OCO,Alpine,58.0,0 days 00:01:38.714000,HARD,29.0,2.0,13.0,1
2024,Singapore,OCO,Alpine,59.0,0 days 00:01:38.703000,HARD,30.0,2.0,13.0,1
2024,Singapore,OCO,Alpine,60.0,0 days 00:01:38.315000,HARD,31.0,2.0,13.0,1
2024,Singapore,OCO,Alpine,61.0,0 days 00:01:41.037000,HARD,32.0,2.0,13.0,1
2024,Singapore,STR,Aston Martin,1.0,0 days 00:01:52.609000,HARD,2.0,1.0,18.0,1
2024,Singapore,STR,Aston Martin,2.0,0 days 00:01:41.184000,HARD,3.0,1.0,18.0,1
2024,Singapore,STR,Aston Martin,3.0,0 days 00:01:40.400000,HARD,4.0,1.0,18.0,1
2024,Singapore,STR,Aston Martin,4.0,0 days 00:01:39.543000,HARD,5.0,1.0,18.0,1
2024,Singapore,STR,Aston Martin,5.0,0 days 00:01:39.613000,HARD,6.0,1.0,18.0,1
2024,Singapore,STR,Aston Martin,6.0,0 days 00:01:39.766000,HARD,7.0,1.0,18.0,1
2024,Singapore,STR,Aston Martin,7.0,0 days 00:01:39.735000,HARD,8.0,1.0,18.0,1
2024,Singapore,STR,Aston Martin,8.0,0 days 00:01:39.738000,HARD,9.0,1.0,18.0,1
2024,Singapore,STR,Aston Martin,9.0,0 days 00:01:40.781000,HARD,10.0,1.0,18.0,1
2024,Singapore,STR,Aston Martin,10.0,0 days 00:01:39.514000,HARD,11.0,1.0,17.0,1
2024,Singapore,STR,Aston Martin,11.0,0 days 00:01:39.689000,HARD,12.0,1.0,16.0,1
2024,Singapore,STR,Aston Martin,12.0,0 days 00:01:39.738000,HARD,13.0,1.0,16.0,1
2024,Singapore,STR,Aston Martin,13.0,0 days 00:01:39.511000,HARD,14.0,1.0,16.0,1
2024,Singapore,STR,Aston Martin,14.0,0 days 00:01:39.795000,HARD,15.0,1.0,15.0,1
2024,Singapore,STR,Aston Martin,15.0,0 days 00:01:39.494000,HARD,16.0,1.0,15.0,1
2024,Singapore,STR,Aston Martin,16.0,0 days 00:01:39.923000,HARD,17.0,1.0,15.0,1
2024,Singapore,STR,Aston Martin,17.0,0 days 00:01:39.933000,HARD,18.0,1.0,15.0,1
2024,Singapore,STR,Aston Martin,18.0,0 days 00:01:40.015000,HARD,19.0,1.0,15.0,1
2024,Singapore,STR,Aston Martin,19.0,0 days 00:01:39.960000,HARD,20.0,1.0,15.0,1
2024,Singapore,STR,Aston Martin,20.0,0 days 00:01:39.929000,HARD,21.0,1.0,15.0,1
2024,Singapore,STR,Aston Martin,21.0,0 days 00:01:41.423000,HARD,22.0,1.0,16.0,1
2024,Singapore,STR,Aston Martin,22.0,0 days 00:01:40.433000,HARD,23.0,1.0,16.0,1
2024,Singapore,STR,Aston Martin,23.0,0 days 00:01:40.328000,HARD,24.0,1.0,16.0,1
2024,Singapore,STR,Aston Martin,24.0,0 days 00:01:40.183000,HARD,25.0,1.0,16.0,1
2024,Singapore,STR,Aston Martin,25.0,0 days 00:01:40.487000,HARD,26.0,1.0,16.0,1
2024,Singapore,STR,Aston Martin,26.0,0 days 00:01:48.829000,HARD,27.0,1.0,19.0,1
2024,Singapore,STR,Aston Martin,27.0,0 days 00:02:00.401000,MEDIUM,2.0,2.0,19.0,1
2024,Singapore,STR,Aston Martin,28.0,0 days 00:01:39.233000,MEDIUM,3.0,2.0,19.0,1
2024,Singapore,STR,Aston Martin,29.0,0 days 00:01:39.389000,MEDIUM,4.0,2.0,19.0,1
2024,Singapore,STR,Aston Martin,30.0,0 days 00:01:38.917000,MEDIUM,5.0,2.0,19.0,1
2024,Singapore,STR,Aston Martin,31.0,0 days 00:01:38.495000,MEDIUM,6.0,2.0,19.0,1
2024,Singapore,STR,Aston Martin,32.0,0 days 00:01:38.159000,MEDIUM,7.0,2.0,19.0,1
2024,Singapore,STR,Aston Martin,33.0,0 days 00:01:38.162000,MEDIUM,8.0,2.0,19.0,1
2024,Singapore,STR,Aston Martin,34.0,0 days 00:01:38.286000,MEDIUM,9.0,2.0,18.0,1
2024,Singapore,STR,Aston Martin,35.0,0 days 00:01:37.924000,MEDIUM,10.0,2.0,17.0,1
2024,Singapore,STR,Aston Martin,36.0,0 days 00:01:37.851000,MEDIUM,11.0,2.0,17.0,1
2024,Singapore,STR,Aston Martin,37.0,0 days 00:01:38.917000,MEDIUM,12.0,2.0,16.0,1
2024,Singapore,STR,Aston Martin,38.0,0 days 00:01:41.692000,MEDIUM,13.0,2.0,16.0,1
2024,Singapore,STR,Aston Martin,39.0,0 days 00:01:38.261000,MEDIUM,14.0,2.0,16.0,1
2024,Singapore,STR,Aston Martin,40.0,0 days 00:01:38.508000,MEDIUM,15.0,2.0,16.0,1
2024,Singapore,STR,Aston Martin,41.0,0 days 00:01:39.745000,MEDIUM,16.0,2.0,16.0,1
2024,Singapore,STR,Aston Martin,42.0,0 days 00:01:38.024000,MEDIUM,17.0,2.0,16.0,1
2024,Singapore,STR,Aston Martin,43.0,0 days 00:01:38.182000,MEDIUM,18.0,2.0,16.0,1
2024,Singapore,STR,Aston Martin,44.0,0 days 00:01:38.203000,MEDIUM,19.0,2.0,16.0,1
2024,Singapore,STR,Aston Martin,45.0,0 days 00:01:38.817000,MEDIUM,20.0,2.0,16.0,1
2024,Singapore,STR,Aston Martin,46.0,0 days 00:01:39.289000,MEDIUM,21.0,2.0,15.0,1
2024,Singapore,STR,Aston Martin,47.0,0 days 00:01:38.365000,MEDIUM,22.0,2.0,15.0,1
2024,Singapore,STR,Aston Martin,48.0,0 days 00:01:37.928000,MEDIUM,23.0,2.0,15.0,1
2024,Singapore,STR,Aston Martin,49.0,0 days 00:01:38.532000,MEDIUM,24.0,2.0,14.0,1
2024,Singapore,STR,Aston Martin,50.0,0 days 00:01:40.140000,MEDIUM,25.0,2.0,14.0,1
2024,Singapore,STR,Aston Martin,51.0,0 days 00:01:38.309000,MEDIUM,26.0,2.0,14.0,1
2024,Singapore,STR,Aston Martin,52.0,0 days 00:01:38.030000,MEDIUM,27.0,2.0,14.0,1
2024,Singapore,STR,Aston Martin,53.0,0 days 00:01:38.555000,MEDIUM,28.0,2.0,14.0,1
2024,Singapore,STR,Aston Martin,54.0,0 days 00:01:38.178000,MEDIUM,29.0,2.0,14.0,1
2024,Singapore,STR,Aston Martin,55.0,0 days 00:01:38.320000,MEDIUM,30.0,2.0,14.0,1
2024,Singapore,STR,Aston Martin,56.0,0 days 00:01:38.584000,MEDIUM,31.0,2.0,14.0,1
2024,Singapore,STR,Aston Martin,57.0,0 days 00:01:38.646000,MEDIUM,32.0,2.0,14.0,1
2024,Singapore,STR,Aston Martin,58.0,0 days 00:01:38.516000,MEDIUM,33.0,2.0,14.0,1
2024,Singapore,STR,Aston Martin,59.0,0 days 00:01:40.255000,MEDIUM,34.0,2.0,14.0,1
2024,Singapore,STR,Aston Martin,60.0,0 days 00:01:38.931000,MEDIUM,35.0,2.0,14.0,1
2024,Singapore,STR,Aston Martin,61.0,0 days 00:01:39.845000,MEDIUM,36.0,2.0,14.0,1
2024,Singapore,ZHO,Kick Sauber,1.0,0 days 00:01:53.822000,HARD,1.0,1.0,20.0,1
2024,Singapore,ZHO,Kick Sauber,2.0,0 days 00:01:41.595000,HARD,2.0,1.0,20.0,1
2024,Singapore,ZHO,Kick Sauber,3.0,0 days 00:01:40.701000,HARD,3.0,1.0,20.0,1
2024,Singapore,ZHO,Kick Sauber,4.0,0 days 00:01:39.955000,HARD,4.0,1.0,20.0,1
2024,Singapore,ZHO,Kick Sauber,5.0,0 days 00:01:39.892000,HARD,5.0,1.0,20.0,1
2024,Singapore,ZHO,Kick Sauber,6.0,0 days 00:01:40.062000,HARD,6.0,1.0,19.0,1
2024,Singapore,ZHO,Kick Sauber,7.0,0 days 00:01:39.832000,HARD,7.0,1.0,19.0,1
2024,Singapore,ZHO,Kick Sauber,8.0,0 days 00:01:39.487000,HARD,8.0,1.0,19.0,1
2024,Singapore,ZHO,Kick Sauber,9.0,0 days 00:01:39.743000,HARD,9.0,1.0,19.0,1
2024,Singapore,ZHO,Kick Sauber,10.0,0 days 00:01:39.360000,HARD,10.0,1.0,18.0,1
2024,Singapore,ZHO,Kick Sauber,11.0,0 days 00:01:39.654000,HARD,11.0,1.0,18.0,1
2024,Singapore,ZHO,Kick Sauber,12.0,0 days 00:01:39.909000,HARD,12.0,1.0,17.0,1
2024,Singapore,ZHO,Kick Sauber,13.0,0 days 00:01:40.337000,HARD,13.0,1.0,17.0,1
2024,Singapore,ZHO,Kick Sauber,14.0,0 days 00:01:39.820000,HARD,14.0,1.0,16.0,1
2024,Singapore,ZHO,Kick Sauber,15.0,0 days 00:01:39.610000,HARD,15.0,1.0,16.0,1
2024,Singapore,ZHO,Kick Sauber,16.0,0 days 00:01:39.727000,HARD,16.0,1.0,16.0,1
2024,Singapore,ZHO,Kick Sauber,17.0,0 days 00:01:40.174000,HARD,17.0,1.0,16.0,1
2024,Singapore,ZHO,Kick Sauber,18.0,0 days 00:01:40.059000,HARD,18.0,1.0,16.0,1
2024,Singapore,ZHO,Kick Sauber,19.0,0 days 00:01:41.195000,HARD,19.0,1.0,17.0,1
2024,Singapore,ZHO,Kick Sauber,20.0,0 days 00:01:40.581000,HARD,20.0,1.0,17.0,1
2024,Singapore,ZHO,Kick Sauber,21.0,0 days 00:01:40.465000,HARD,21.0,1.0,17.0,1
2024,Singapore,ZHO,Kick Sauber,22.0,0 days 00:01:40.115000,HARD,22.0,1.0,17.0,1
2024,Singapore,ZHO,Kick Sauber,23.0,0 days 00:01:40.026000,HARD,23.0,1.0,17.0,1
2024,Singapore,ZHO,Kick Sauber,24.0,0 days 00:01:40.047000,HARD,24.0,1.0,17.0,1
2024,Singapore,ZHO,Kick Sauber,25.0,0 days 00:01:40.219000,HARD,25.0,1.0,17.0,1
2024,Singapore,ZHO,Kick Sauber,26.0,0 days 00:01:40.400000,HARD,26.0,1.0,16.0,1
2024,Singapore,ZHO,Kick Sauber,27.0,0 days 00:01:40.189000,HARD,27.0,1.0,16.0,1
2024,Singapore,ZHO,Kick Sauber,28.0,0 days 00:01:39.965000,HARD,28.0,1.0,15.0,1
2024,Singapore,ZHO,Kick Sauber,29.0,0 days 00:01:41.094000,HARD,29.0,1.0,15.0,1
2024,Singapore,ZHO,Kick Sauber,30.0,0 days 00:01:40.857000,HARD,30.0,1.0,14.0,1
2024,Singapore,ZHO,Kick Sauber,31.0,0 days 00:01:42.290000,HARD,31.0,1.0,15.0,1
2024,Singapore,ZHO,Kick Sauber,32.0,0 days 00:01:41.210000,HARD,32.0,1.0,15.0,1
2024,Singapore,ZHO,Kick Sauber,33.0,0 days 00:01:41.039000,HARD,33.0,1.0,15.0,1
2024,Singapore,ZHO,Kick Sauber,34.0,0 days 00:01:48.825000,HARD,34.0,1.0,17.0,1
2024,Singapore,ZHO,Kick Sauber,35.0,0 days 00:01:59.614000,MEDIUM,1.0,2.0,18.0,1
2024,Singapore,ZHO,Kick Sauber,36.0,0 days 00:01:38.362000,MEDIUM,2.0,2.0,18.0,1
2024,Singapore,ZHO,Kick Sauber,37.0,0 days 00:01:38.329000,MEDIUM,3.0,2.0,18.0,1
