Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,Position,TrackStatus
VER,Red Bull Racing,26.0,0 days 00:01:28.486000,MEDIUM,13.0,2.0,3.0,1
VER,Red Bull Racing,27.0,0 days 00:01:28.533000,MEDIUM,14.0,2.0,2.0,1
VER,Red Bull Racing,28.0,0 days 00:01:32.263000,MEDIUM,15.0,2.0,3.0,1
VER,Red Bull Racing,29.0,0 days 00:01:43.366000,SOFT,4.0,3.0,4.0,1
VER,Red Bull Racing,30.0,0 days 00:01:25.732000,SOFT,5.0,3.0,4.0,1
VER,Red Bull Racing,31.0,0 days 00:01:27,SOFT,6.0,3.0,3.0,1
VER,Red Bull Racing,32.0,0 days 00:01:25.974000,SOFT,7.0,3.0,3.0,1
VER,Red Bull Racing,33.0,0 days 00:01:26.799000,SOFT,8.0,3.0,3.0,1
VER,Red Bull Racing,34.0,0 days 00:01:26.517000,SOFT,9.0,3.0,3.0,1
VER,Red Bull Racing,35.0,0 days 00:01:26.951000,SOFT,10.0,3.0,3.0,1
VER,Red Bull Racing,36.0,0 days 00:01:27.255000,SOFT,11.0,3.0,2.0,1
VER,Red Bull Racing,37.0,0 days 00:01:26.773000,SOFT,12.0,3.0,2.0,1
VER,Red Bull Racing,38.0,0 days 00:01:26.586000,SOFT,13.0,3.0,1.0,1
VER,Red Bull Racing,39.0,0 days 00:01:26.776000,SOFT,14.0,3.0,1.0,1
VER,Red Bull Racing,40.0,0 days 00:01:26.930000,SOFT,15.0,3.0,1.0,1
VER,Red Bull Racing,41.0,0 days 00:01:27.455000,SOFT,16.0,3.0,1.0,1
VER,Red Bull Racing,42.0,0 days 00:01:27.176000,SOFT,17.0,3.0,1.0,1
VER,Red Bull Racing,43.0,0 days 00:01:27.134000,SOFT,18.0,3.0,1.0,1
VER,Red Bull Racing,44.0,0 days 00:01:30.814000,SOFT,19.0,3.0,1.0,1
VER,Red Bull Racing,45.0,0 days 00:01:43.854000,MEDIUM,1.0,4.0,2.0,1
VER,Red Bull Racing,46.0,0 days 00:01:25.456000,MEDIUM,2.0,4.0,2.0,1
VER,Red Bull Racing,47.0,0 days 00:01:25.704000,MEDIUM,3.0,4.0,2.0,1
VER,Red Bull Racing,48.0,0 days 00:01:25.755000,MEDIUM,4.0,4.0,2.0,1
VER,Red Bull Racing,49.0,0 days 00:01:26.242000,MEDIUM,5.0,4.0,1.0,1
VER,Red Bull Racing,50.0,0 days 00:01:26.491000,MEDIUM,6.0,4.0,1.0,1
VER,Red Bull Racing,51.0,0 days 00:01:26.660000,MEDIUM,7.0,4.0,1.0,1
VER,Red Bull Racing,52.0,0 days 00:01:26.785000,MEDIUM,8.0,4.0,1.0,1
VER,Red Bull Racing,53.0,0 days 00:01:26.656000,MEDIUM,9.0,4.0,1.0,1
VER,Red Bull Racing,54.0,0 days 00:01:26.935000,MEDIUM,10.0,4.0,1.0,1
VER,Red Bull Racing,55.0,0 days 00:01:27.015000,MEDIUM,11.0,4.0,1.0,1
VER,Red Bull Racing,56.0,0 days 00:01:27.038000,MEDIUM,12.0,4.0,1.0,1
VER,Red Bull Racing,57.0,0 days 00:01:26.618000,MEDIUM,13.0,4.0,1.0,1
VER,Red Bull Racing,58.0,0 days 00:01:26.621000,MEDIUM,14.0,4.0,1.0,1
VER,Red Bull Racing,59.0,0 days 00:01:26.863000,MEDIUM,15.0,4.0,1.0,1
VER,Red Bull Racing,60.0,0 days 00:01:26.590000,MEDIUM,16.0,4.0,1.0,1
VER,Red Bull Racing,61.0,0 days 00:01:26.819000,MEDIUM,17.0,4.0,1.0,1
VER,Red Bull Racing,62.0,0 days 00:01:26.924000,MEDIUM,18.0,4.0,1.0,1
VER,Red Bull Racing,63.0,0 days 00:01:27.205000,MEDIUM,19.0,4.0,1.0,1
VER,Red Bull Racing,64.0,0 days 00:01:27.345000,MEDIUM,20.0,4.0,1.0,1
VER,Red Bull Racing,65.0,0 days 00:01:27.611000,MEDIUM,21.0,4.0,1.0,1
VER,Red Bull Racing,66.0,0 days 00:01:27.437000,MEDIUM,22.0,4.0,1.0,1
PER,Red Bull Racing,1.0,0 days 00:01:32.215000,SOFT,4.0,1.0,4.0,12
PER,Red Bull Racing,2.0,0 days 00:01:27.791000,SOFT,5.0,1.0,4.0,1
PER,Red Bull Racing,3.0,0 days 00:01:27.942000,SOFT,6.0,1.0,4.0,1
PER,Red Bull Racing,4.0,0 days 00:01:28.119000,SOFT,7.0,1.0,4.0,1
PER,Red Bull Racing,5.0,0 days 00:01:28.534000,SOFT,8.0,1.0,4.0,1
PER,Red Bull Racing,6.0,0 days 00:01:28.708000,SOFT,9.0,1.0,4.0,1
PER,Red Bull Racing,7.0,0 days 00:01:28.456000,SOFT,10.0,1.0,4.0,12
PER,Red Bull Racing,8.0,0 days 00:01:28.703000,SOFT,11.0,1.0,4.0,1
PER,Red Bull Racing,9.0,0 days 00:01:29.475000,SOFT,12.0,1.0,3.0,12
PER,Red Bull Racing,10.0,0 days 00:01:29.546000,SOFT,13.0,1.0,3.0,1
PER,Red Bull Racing,11.0,0 days 00:01:30.777000,SOFT,14.0,1.0,4.0,1
PER,Red Bull Racing,12.0,0 days 00:01:29.571000,SOFT,15.0,1.0,4.0,1
PER,Red Bull Racing,13.0,0 days 00:01:29.348000,SOFT,16.0,1.0,2.0,1
PER,Red Bull Racing,14.0,0 days 00:01:29.176000,SOFT,17.0,1.0,2.0,1
PER,Red Bull Racing,15.0,0 days 00:01:29.283000,SOFT,18.0,1.0,2.0,1
PER,Red Bull Racing,16.0,0 days 00:01:29.234000,SOFT,19.0,1.0,2.0,1
PER,Red Bull Racing,17.0,0 days 00:01:32.728000,SOFT,20.0,1.0,2.0,1
PER,Red Bull Racing,18.0,0 days 00:01:45.488000,MEDIUM,1.0,2.0,4.0,1
PER,Red Bull Racing,19.0,0 days 00:01:27.169000,MEDIUM,2.0,2.0,4.0,1
PER,Red Bull Racing,20.0,0 days 00:01:27.312000,MEDIUM,3.0,2.0,4.0,1
PER,Red Bull Racing,21.0,0 days 00:01:27.383000,MEDIUM,4.0,2.0,4.0,1
PER,Red Bull Racing,22.0,0 days 00:01:27.419000,MEDIUM,5.0,2.0,4.0,1
PER,Red Bull Racing,23.0,0 days 00:01:28.060000,MEDIUM,6.0,2.0,4.0,1
PER,Red Bull Racing,24.0,0 days 00:01:27.722000,MEDIUM,7.0,2.0,4.0,1
PER,Red Bull Racing,25.0,0 days 00:01:28.409000,MEDIUM,8.0,2.0,4.0,1
PER,Red Bull Racing,26.0,0 days 00:01:28.498000,MEDIUM,9.0,2.0,4.0,1
PER,Red Bull Racing,27.0,0 days 00:01:28.642000,MEDIUM,10.0,2.0,3.0,1
PER,Red Bull Racing,28.0,0 days 00:01:28.610000,MEDIUM,11.0,2.0,2.0,1
PER,Red Bull Racing,29.0,0 days 00:01:27.972000,MEDIUM,12.0,2.0,2.0,1
PER,Red Bull Racing,30.0,0 days 00:01:28.328000,MEDIUM,13.0,2.0,2.0,1
PER,Red Bull Racing,31.0,0 days 00:01:27.920000,MEDIUM,14.0,2.0,1.0,1
PER,Red Bull Racing,32.0,0 days 00:01:28.276000,MEDIUM,15.0,2.0,1.0,1
PER,Red Bull Racing,33.0,0 days 00:01:28.393000,MEDIUM,16.0,2.0,1.0,1
PER,Red Bull Racing,34.0,0 days 00:01:28.047000,MEDIUM,17.0,2.0,1.0,1
PER,Red Bull Racing,35.0,0 days 00:01:28.288000,MEDIUM,18.0,2.0,1.0,1
PER,Red Bull Racing,36.0,0 days 00:01:28.433000,MEDIUM,19.0,2.0,1.0,1
PER,Red Bull Racing,37.0,0 days 00:01:32.252000,MEDIUM,20.0,2.0,1.0,1
PER,Red Bull Racing,38.0,0 days 00:01:44.438000,MEDIUM,1.0,3.0,2.0,1
PER,Red Bull Racing,39.0,0 days 00:01:26.649000,MEDIUM,2.0,3.0,2.0,1
PER,Red Bull Racing,40.0,0 days 00:01:26.900000,MEDIUM,3.0,3.0,2.0,1
PER,Red Bull Racing,41.0,0 days 00:01:26.816000,MEDIUM,4.0,3.0,2.0,1
PER,Red Bull Racing,42.0,0 days 00:01:27.184000,MEDIUM,5.0,3.0,2.0,1
PER,Red Bull Racing,43.0,0 days 00:01:26.957000,MEDIUM,6.0,3.0,2.0,1
PER,Red Bull Racing,44.0,0 days 00:01:26.945000,MEDIUM,7.0,3.0,2.0,1
PER,Red Bull Racing,45.0,0 days 00:01:26.913000,MEDIUM,8.0,3.0,1.0,1
PER,Red Bull Racing,46.0,0 days 00:01:26.808000,MEDIUM,9.0,3.0,1.0,1
PER,Red Bull Racing,47.0,0 days 00:01:27.183000,MEDIUM,10.0,3.0,1.0,1
PER,Red Bull Racing,48.0,0 days 00:01:26.915000,MEDIUM,11.0,3.0,1.0,1
PER,Red Bull Racing,49.0,0 days 00:01:28.557000,MEDIUM,12.0,3.0,2.0,1
PER,Red Bull Racing,50.0,0 days 00:01:27.390000,MEDIUM,13.0,3.0,2.0,1
PER,Red Bull Racing,51.0,0 days 00:01:27.607000,MEDIUM,14.0,3.0,2.0,1
PER,Red Bull Racing,52.0,0 days 00:01:27.648000,MEDIUM,15.0,3.0,2.0,1
PER,Red Bull Racing,53.0,0 days 00:01:30.735000,MEDIUM,16.0,3.0,2.0,1
PER,Red Bull Racing,54.0,0 days 00:01:45.742000,SOFT,4.0,4.0,2.0,1
PER,Red Bull Racing,55.0,0 days 00:01:24.108000,SOFT,5.0,4.0,2.0,1
PER,Red Bull Racing,56.0,0 days 00:01:25.885000,SOFT,6.0,4.0,2.0,1
PER,Red Bull Racing,57.0,0 days 00:01:25.567000,SOFT,7.0,4.0,2.0,1
PER,Red Bull Racing,58.0,0 days 00:01:25.714000,SOFT,8.0,4.0,2.0,1
PER,Red Bull Racing,59.0,0 days 00:01:26.108000,SOFT,9.0,4.0,2.0,1
PER,Red Bull Racing,60.0,0 days 00:01:26.026000,SOFT,10.0,4.0,2.0,1
PER,Red Bull Racing,61.0,0 days 00:01:26.367000,SOFT,11.0,4.0,2.0,1
PER,Red Bull Racing,62.0,0 days 00:01:26.036000,SOFT,12.0,4.0,2.0,1
PER,Red Bull Racing,63.0,0 days 00:01:26.218000,SOFT,13.0,4.0,2.0,1
PER,Red Bull Racing,64.0,0 days 00:01:25.752000,SOFT,14.0,4.0,2.0,1
PER,Red Bull Racing,65.0,0 days 00:01:26.096000,SOFT,15.0,4.0,2.0,1
PER,Red Bull Racing,66.0,0 days 00:01:26.056000,SOFT,16.0,4.0,2.0,1
RUS,Mercedes,1.0,0 days 00:01:30.987000,SOFT,4.0,1.0,3.0,12
RUS,Mercedes,2.0,0 days 00:01:27.831000,SOFT,5.0,1.0,3.0,1
RUS,Mercedes,3.0,0 days 00:01:27.900000,SOFT,6.0,1.0,3.0,1
RUS,Mercedes,4.0,0 days 00:01:28.177000,SOFT,7.0,1.0,3.0,1
RUS,Mercedes,5.0,0 days 00:01:28.503000,SOFT,8.0,1.0,3.0,1
RUS,Mercedes,6.0,0 days 00:01:28.655000,SOFT,9.0,1.0,3.0,1
RUS,Mercedes,7.0,0 days 00:01:28.740000,SOFT,10.0,1.0,3.0,12
RUS,Mercedes,8.0,0 days 00:01:28.892000,SOFT,11.0,1.0,3.0,1
RUS,Mercedes,9.0,0 days 00:01:29.504000,SOFT,12.0,1.0,2.0,12
RUS,Mercedes,10.0,0 days 00:01:29.420000,SOFT,13.0,1.0,2.0,1
RUS,Mercedes,11.0,0 days 00:01:29.528000,SOFT,14.0,1.0,2.0,1
RUS,Mercedes,12.0,0 days 00:01:29.014000,SOFT,15.0,1.0,2.0,1
RUS,Mercedes,13.0,0 days 00:01:32.390000,SOFT,16.0,1.0,3.0,1
RUS,Mercedes,14.0,0 days 00:01:45.382000,MEDIUM,1.0,2.0,4.0,1
RUS,Mercedes,15.0,0 days 00:01:27.631000,MEDIUM,2.0,2.0,3.0,1
RUS,Mercedes,16.0,0 days 00:01:28.016000,MEDIUM,3.0,2.0,3.0,1
RUS,Mercedes,17.0,0 days 00:01:28.149000,MEDIUM,4.0,2.0,3.0,1
RUS,Mercedes,18.0,0 days 00:01:28.317000,MEDIUM,5.0,2.0,2.0,1
RUS,Mercedes,19.0,0 days 00:01:28.030000,MEDIUM,6.0,2.0,2.0,1
RUS,Mercedes,20.0,0 days 00:01:28.255000,MEDIUM,7.0,2.0,2.0,1
RUS,Mercedes,21.0,0 days 00:01:28.123000,MEDIUM,8.0,2.0,2.0,1
RUS,Mercedes,22.0,0 days 00:01:28.137000,MEDIUM,9.0,2.0,2.0,1
RUS,Mercedes,23.0,0 days 00:01:28.555000,MEDIUM,10.0,2.0,2.0,1
RUS,Mercedes,24.0,0 days 00:01:29.588000,MEDIUM,11.0,2.0,2.0,1
RUS,Mercedes,25.0,0 days 00:01:28.790000,MEDIUM,12.0,2.0,2.0,1
RUS,Mercedes,26.0,0 days 00:01:28.687000,MEDIUM,13.0,2.0,2.0,1
RUS,Mercedes,27.0,0 days 00:01:28.513000,MEDIUM,14.0,2.0,1.0,1
RUS,Mercedes,28.0,0 days 00:01:28.838000,MEDIUM,15.0,2.0,1.0,1
RUS,Mercedes,29.0,0 days 00:01:28.799000,MEDIUM,16.0,2.0,1.0,1
RUS,Mercedes,30.0,0 days 00:01:28.626000,MEDIUM,17.0,2.0,1.0,1
RUS,Mercedes,31.0,0 days 00:01:30.146000,MEDIUM,18.0,2.0,2.0,1
RUS,Mercedes,32.0,0 days 00:01:29.244000,MEDIUM,19.0,2.0,2.0,1
RUS,Mercedes,33.0,0 days 00:01:29.286000,MEDIUM,20.0,2.0,2.0,1
RUS,Mercedes,34.0,0 days 00:01:29.221000,MEDIUM,21.0,2.0,2.0,1
RUS,Mercedes,35.0,0 days 00:01:28.956000,MEDIUM,22.0,2.0,2.0,1
RUS,Mercedes,36.0,0 days 00:01:32.633000,MEDIUM,23.0,2.0,3.0,1
RUS,Mercedes,37.0,0 days 00:01:44.507000,MEDIUM,1.0,3.0,3.0,1
RUS,Mercedes,38.0,0 days 00:01:26.839000,MEDIUM,2.0,3.0,3.0,1
RUS,Mercedes,39.0,0 days 00:01:27.082000,MEDIUM,3.0,3.0,3.0,1
RUS,Mercedes,40.0,0 days 00:01:27.943000,MEDIUM,4.0,3.0,3.0,1
RUS,Mercedes,41.0,0 days 00:01:27.348000,MEDIUM,5.0,3.0,3.0,1
RUS,Mercedes,42.0,0 days 00:01:27.146000,MEDIUM,6.0,3.0,3.0,1
RUS,Mercedes,43.0,0 days 00:01:27.081000,MEDIUM,7.0,3.0,3.0,1
RUS,Mercedes,44.0,0 days 00:01:27.500000,MEDIUM,8.0,3.0,3.0,1
RUS,Mercedes,45.0,0 days 00:01:28.345000,MEDIUM,9.0,3.0,3.0,1
RUS,Mercedes,46.0,0 days 00:01:27.927000,MEDIUM,10.0,3.0,3.0,1
RUS,Mercedes,47.0,0 days 00:01:27.884000,MEDIUM,11.0,3.0,3.0,1
RUS,Mercedes,48.0,0 days 00:01:27.843000,MEDIUM,12.0,3.0,3.0,1
RUS,Mercedes,49.0,0 days 00:01:27.479000,MEDIUM,13.0,3.0,3.0,1
RUS,Mercedes,50.0,0 days 00:01:27.420000,MEDIUM,14.0,3.0,3.0,1
RUS,Mercedes,51.0,0 days 00:01:30.898000,MEDIUM,15.0,3.0,3.0,1
RUS,Mercedes,52.0,0 days 00:01:43.495000,SOFT,3.0,4.0,4.0,1
RUS,Mercedes,53.0,0 days 00:01:24.636000,SOFT,4.0,4.0,3.0,1
RUS,Mercedes,54.0,0 days 00:01:25.262000,SOFT,5.0,4.0,3.0,1
RUS,Mercedes,55.0,0 days 00:01:25.551000,SOFT,6.0,4.0,3.0,1
RUS,Mercedes,56.0,0 days 00:01:25.947000,SOFT,7.0,4.0,3.0,1
RUS,Mercedes,57.0,0 days 00:01:26.882000,SOFT,8.0,4.0,3.0,1
RUS,Mercedes,58.0,0 days 00:01:26.691000,SOFT,9.0,4.0,3.0,1
RUS,Mercedes,59.0,0 days 00:01:26.761000,SOFT,10.0,4.0,3.0,1
RUS,Mercedes,60.0,0 days 00:01:26.386000,SOFT,11.0,4.0,3.0,1
RUS,Mercedes,61.0,0 days 00:01:27.069000,SOFT,12.0,4.0,3.0,1
RUS,Mercedes,62.0,0 days 00:01:27.141000,SOFT,13.0,4.0,3.0,1
RUS,Mercedes,63.0,0 days 00:01:27.404000,SOFT,14.0,4.0,3.0,1
RUS,Mercedes,64.0,0 days 00:01:27.965000,SOFT,15.0,4.0,3.0,1
RUS,Mercedes,65.0,0 days 00:01:28.936000,SOFT,16.0,4.0,3.0,1
RUS,Mercedes,66.0,0 days 00:01:30.571000,SOFT,17.0,4.0,3.0,1
SAI,Ferrari,1.0,0 days 00:01:32.878000,SOFT,4.0,1.0,5.0,12
SAI,Ferrari,2.0,0 days 00:01:28.431000,SOFT,5.0,1.0,5.0,1
SAI,Ferrari,3.0,0 days 00:01:28.145000,SOFT,6.0,1.0,5.0,1
SAI,Ferrari,4.0,0 days 00:01:28.127000,SOFT,7.0,1.0,5.0,1
SAI,Ferrari,5.0,0 days 00:01:28.385000,SOFT,8.0,1.0,5.0,1
SAI,Ferrari,6.0,0 days 00:01:28.613000,SOFT,9.0,1.0,5.0,1
SAI,Ferrari,7.0,0 days 00:01:43.795000,SOFT,10.0,1.0,11.0,12
SAI,Ferrari,8.0,0 days 00:01:30.090000,SOFT,11.0,1.0,11.0,1
SAI,Ferrari,9.0,0 days 00:01:30.381000,SOFT,12.0,1.0,11.0,12
SAI,Ferrari,10.0,0 days 00:01:34.685000,SOFT,13.0,1.0,11.0,1
SAI,Ferrari,11.0,0 days 00:01:45.810000,MEDIUM,1.0,2.0,15.0,1
SAI,Ferrari,12.0,0 days 00:01:27.632000,MEDIUM,2.0,2.0,11.0,1
SAI,Ferrari,13.0,0 days 00:01:29.103000,MEDIUM,3.0,2.0,10.0,1
SAI,Ferrari,14.0,0 days 00:01:27.967000,MEDIUM,4.0,2.0,8.0,1
SAI,Ferrari,15.0,0 days 00:01:28.067000,MEDIUM,5.0,2.0,8.0,1
SAI,Ferrari,16.0,0 days 00:01:28.318000,MEDIUM,6.0,2.0,8.0,1
SAI,Ferrari,17.0,0 days 00:01:29.416000,MEDIUM,7.0,2.0,8.0,1
SAI,Ferrari,18.0,0 days 00:01:28.192000,MEDIUM,8.0,2.0,7.0,1
SAI,Ferrari,19.0,0 days 00:01:28.476000,MEDIUM,9.0,2.0,7.0,1
SAI,Ferrari,20.0,0 days 00:01:28.728000,MEDIUM,10.0,2.0,7.0,1
SAI,Ferrari,21.0,0 days 00:01:29.122000,MEDIUM,11.0,2.0,7.0,1
SAI,Ferrari,22.0,0 days 00:01:28.971000,MEDIUM,12.0,2.0,7.0,1
SAI,Ferrari,23.0,0 days 00:01:29.078000,MEDIUM,13.0,2.0,7.0,1
SAI,Ferrari,24.0,0 days 00:01:28.204000,MEDIUM,14.0,2.0,6.0,1
SAI,Ferrari,25.0,0 days 00:01:28.739000,MEDIUM,15.0,2.0,6.0,1
SAI,Ferrari,26.0,0 days 00:01:28.755000,MEDIUM,16.0,2.0,6.0,1
SAI,Ferrari,27.0,0 days 00:01:28.548000,MEDIUM,17.0,2.0,6.0,1
SAI,Ferrari,28.0,0 days 00:01:28.654000,MEDIUM,18.0,2.0,5.0,1
SAI,Ferrari,29.0,0 days 00:01:29.525000,MEDIUM,19.0,2.0,5.0,1
SAI,Ferrari,30.0,0 days 00:01:28.827000,MEDIUM,20.0,2.0,5.0,1
SAI,Ferrari,31.0,0 days 00:01:32.700000,MEDIUM,21.0,2.0,5.0,1
SAI,Ferrari,32.0,0 days 00:01:45.940000,MEDIUM,1.0,3.0,7.0,1
SAI,Ferrari,33.0,0 days 00:01:26.673000,MEDIUM,2.0,3.0,7.0,1
SAI,Ferrari,34.0,0 days 00:01:26.627000,MEDIUM,3.0,3.0,6.0,1
SAI,Ferrari,35.0,0 days 00:01:27.053000,MEDIUM,4.0,3.0,5.0,1
SAI,Ferrari,36.0,0 days 00:01:26.849000,MEDIUM,5.0,3.0,5.0,1
SAI,Ferrari,37.0,0 days 00:01:26.837000,MEDIUM,6.0,3.0,5.0,1
SAI,Ferrari,38.0,0 days 00:01:26.915000,MEDIUM,7.0,3.0,5.0,1
SAI,Ferrari,39.0,0 days 00:01:27.165000,MEDIUM,8.0,3.0,5.0,1
SAI,Ferrari,40.0,0 days 00:01:27.633000,MEDIUM,9.0,3.0,5.0,1
SAI,Ferrari,41.0,0 days 00:01:27.834000,MEDIUM,10.0,3.0,5.0,1
SAI,Ferrari,42.0,0 days 00:01:27.950000,MEDIUM,11.0,3.0,5.0,1
SAI,Ferrari,43.0,0 days 00:01:28.058000,MEDIUM,12.0,3.0,5.0,1
SAI,Ferrari,44.0,0 days 00:01:28.125000,MEDIUM,13.0,3.0,5.0,1
SAI,Ferrari,45.0,0 days 00:01:31.806000,MEDIUM,14.0,3.0,5.0,1
SAI,Ferrari,46.0,0 days 00:01:44.598000,SOFT,4.0,4.0,7.0,1
SAI,Ferrari,47.0,0 days 00:01:26.345000,SOFT,5.0,4.0,6.0,1
SAI,Ferrari,48.0,0 days 00:01:26.171000,SOFT,6.0,4.0,6.0,1
SAI,Ferrari,49.0,0 days 00:01:25.985000,SOFT,7.0,4.0,5.0,1
SAI,Ferrari,50.0,0 days 00:01:26.281000,SOFT,8.0,4.0,5.0,1
SAI,Ferrari,51.0,0 days 00:01:26.216000,SOFT,9.0,4.0,5.0,1
SAI,Ferrari,52.0,0 days 00:01:26.136000,SOFT,10.0,4.0,5.0,1
SAI,Ferrari,53.0,0 days 00:01:26.437000,SOFT,11.0,4.0,5.0,1
SAI,Ferrari,54.0,0 days 00:01:26.455000,SOFT,12.0,4.0,5.0,1
SAI,Ferrari,55.0,0 days 00:01:26.302000,SOFT,13.0,4.0,5.0,1
SAI,Ferrari,56.0,0 days 00:01:26.760000,SOFT,14.0,4.0,5.0,1
SAI,Ferrari,57.0,0 days 00:01:27.691000,SOFT,15.0,4.0,5.0,1
SAI,Ferrari,58.0,0 days 00:01:26.051000,SOFT,16.0,4.0,4.0,1
SAI,Ferrari,59.0,0 days 00:01:27.298000,SOFT,17.0,4.0,4.0,1
SAI,Ferrari,60.0,0 days 00:01:28.388000,SOFT,18.0,4.0,5.0,1
SAI,Ferrari,61.0,0 days 00:01:27.394000,SOFT,19.0,4.0,5.0,1
SAI,Ferrari,62.0,0 days 00:01:27.366000,SOFT,20.0,4.0,5.0,1
SAI,Ferrari,63.0,0 days 00:01:27.865000,SOFT,21.0,4.0,5.0,1
SAI,Ferrari,64.0,0 days 00:01:28.256000,SOFT,22.0,4.0,5.0,1
SAI,Ferrari,65.0,0 days 00:01:27.640000,SOFT,23.0,4.0,4.0,1
SAI,Ferrari,66.0,0 days 00:01:28.221000,SOFT,24.0,4.0,4.0,1
HAM,Mercedes,1.0,0 days 00:01:55.147000,MEDIUM,1.0,1.0,19.0,12
HAM,Mercedes,2.0,0 days 00:01:55.134000,SOFT,3.0,2.0,19.0,1
HAM,Mercedes,3.0,0 days 00:01:27.495000,SOFT,4.0,2.0,19.0,1
HAM,Mercedes,4.0,0 days 00:01:28.327000,SOFT,5.0,2.0,19.0,1
HAM,Mercedes,5.0,0 days 00:01:29.321000,SOFT,6.0,2.0,19.0,1
HAM,Mercedes,6.0,0 days 00:01:28.986000,SOFT,7.0,2.0,19.0,12
HAM,Mercedes,7.0,0 days 00:01:29.147000,SOFT,8.0,2.0,19.0,1
HAM,Mercedes,8.0,0 days 00:01:29.086000,SOFT,9.0,2.0,19.0,12
HAM,Mercedes,9.0,0 days 00:01:28.606000,SOFT,10.0,2.0,19.0,1
HAM,Mercedes,10.0,0 days 00:01:28.558000,SOFT,11.0,2.0,19.0,1
HAM,Mercedes,11.0,0 days 00:01:29.331000,SOFT,12.0,2.0,19.0,1
HAM,Mercedes,12.0,0 days 00:01:28.746000,SOFT,13.0,2.0,18.0,1
HAM,Mercedes,13.0,0 days 00:01:29.037000,SOFT,14.0,2.0,17.0,1
HAM,Mercedes,14.0,0 days 00:01:29.167000,SOFT,15.0,2.0,17.0,1
HAM,Mercedes,15.0,0 days 00:01:29.215000,SOFT,16.0,2.0,16.0,1
HAM,Mercedes,16.0,0 days 00:01:29.642000,SOFT,17.0,2.0,16.0,1
HAM,Mercedes,17.0,0 days 00:01:29.873000,SOFT,18.0,2.0,16.0,1
HAM,Mercedes,18.0,0 days 00:01:30.181000,SOFT,19.0,2.0,16.0,1
HAM,Mercedes,19.0,0 days 00:01:30.070000,SOFT,20.0,2.0,16.0,1
HAM,Mercedes,20.0,0 days 00:01:30.443000,SOFT,21.0,2.0,16.0,1
HAM,Mercedes,21.0,0 days 00:01:30.480000,SOFT,22.0,2.0,16.0,1
HAM,Mercedes,22.0,0 days 00:01:34.486000,SOFT,23.0,2.0,16.0,1
HAM,Mercedes,23.0,0 days 00:01:45.871000,MEDIUM,1.0,3.0,19.0,1
HAM,Mercedes,24.0,0 days 00:01:27.980000,MEDIUM,2.0,3.0,18.0,1
HAM,Mercedes,25.0,0 days 00:01:27.415000,MEDIUM,3.0,3.0,17.0,1
HAM,Mercedes,26.0,0 days 00:01:27.156000,MEDIUM,4.0,3.0,17.0,1
